user_id,service_id,nth_renewal,pay_date,start_date,expiration_date,amount,on_date,churn
2472,3171,0,2018-10-03,2018-10-03,2019-01-03,3,2018-12-20,1.0
2473,3172,0,2018-10-03,2018-10-03,2019-01-03,3,2018-12-20,1.0
2474,3173,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,0.0
2474,3173,1,2018-10-29,2018-11-03,2019-02-03,3,2019-01-20,0.0
2474,3173,2,2019-02-04,2019-02-04,2019-05-04,3,2019-04-20,1.0
2475,3174,0,2018-10-03,2018-10-05,2018-11-05,1,2018-10-22,1.0
2157,3175,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,1.0
2476,3176,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,0.0
2476,3176,1,2018-10-28,2018-11-03,2018-12-03,1,2018-11-19,0.0
2476,3176,2,2018-12-01,2018-12-03,2019-01-03,1,2018-12-20,0.0
2476,3176,3,2018-12-29,2019-01-03,2019-02-03,1,2019-01-20,0.0
2476,3176,4,2019-01-27,2019-02-03,2019-03-03,1,2019-02-17,0.0
2476,3176,5,2019-03-01,2019-03-03,2019-04-03,1,2019-03-20,0.0
2476,3176,6,2019-04-02,2019-04-03,2019-05-03,1,2019-04-19,0.0
2477,3177,0,2018-10-03,2018-10-03,2019-01-03,3,2018-12-20,0.0
2477,3177,1,2019-01-01,2019-01-03,2019-02-03,1,2019-01-20,1.0
2478,3178,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,1.0
2479,3179,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,1.0
2479,3180,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,1.0
2480,3181,0,2018-10-03,2018-10-03,2019-01-03,3,2018-12-20,1.0
2479,3182,0,2018-10-03,2018-10-03,2018-11-03,1,2018-10-20,1.0
2481,3183,0,2018-10-03,2018-10-04,2018-11-04,1,2018-10-21,1.0
2482,3184,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,0.0
2482,3184,1,2018-11-06,2018-11-06,2018-12-06,1,2018-11-22,1.0
2483,3185,0,2018-10-04,2018-11-10,2018-12-10,1,2018-11-26,1.0
2484,3186,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,0.0
2484,3186,1,2018-11-06,2018-11-06,2018-12-06,1,2018-11-22,0.0
2484,3186,2,2018-12-07,2018-12-07,2019-01-07,1,2018-12-24,1.0
2485,3187,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,0.0
2485,3187,1,2018-12-05,2018-12-05,2019-01-05,1,2018-12-22,1.0
2486,3188,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,0.0
2486,3188,1,2018-11-21,2018-11-21,2018-12-21,1,2018-12-07,0.0
2486,3188,2,2018-12-22,2018-12-22,2019-01-22,1,2019-01-08,0.0
2486,3188,3,2019-02-09,2019-02-09,2019-03-09,1,2019-02-23,1.0
2487,3189,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,1.0
1307,3190,0,2018-10-04,2018-10-04,2019-01-04,3,2018-12-21,0.0
1307,3190,1,2018-12-30,2019-01-04,2019-02-04,1,2019-01-21,0.0
1307,3190,2,2019-02-04,2019-02-04,2019-03-04,1,2019-02-18,0.0
1307,3190,3,2019-03-06,2019-03-06,2019-04-06,1,2019-03-23,0.0
1307,3190,4,2019-04-02,2019-04-06,2019-05-06,1,2019-04-22,0.0
2488,3191,0,2018-10-04,2018-10-04,2019-01-04,3,2018-12-21,1.0
2489,3192,0,2018-10-04,2018-10-04,2019-01-04,3,2018-12-21,0.0
2489,3192,1,2019-01-03,2019-01-04,2019-02-04,1,2019-01-21,0.0
2490,3193,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,1.0
2491,3194,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,0.0
2491,3194,1,2018-11-05,2018-11-05,2018-12-05,1,2018-11-21,0.0
2491,3194,2,2018-12-04,2018-12-05,2019-01-05,1,2018-12-22,0.0
2491,3194,3,2019-01-23,2019-01-23,2019-04-23,3,2019-04-09,0.0
1163,3195,0,2018-10-04,2018-10-04,2019-01-04,3,2018-12-21,1.0
2492,3196,0,2018-10-04,2018-10-05,2019-01-05,3,2018-12-22,1.0
47,3197,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,1.0
2493,3198,0,2018-10-04,2018-10-04,2019-01-04,3,2018-12-21,1.0
2176,3199,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,0.0
2176,3199,1,2018-10-29,2018-11-05,2018-12-05,1,2018-11-21,0.0
2176,3199,2,2018-12-06,2018-12-06,2019-01-06,1,2018-12-23,0.0
2176,3199,3,2019-01-15,2019-01-15,2019-02-15,1,2019-02-01,0.0
2176,3199,4,2019-02-08,2019-02-15,2019-03-15,1,2019-03-01,0.0
2176,3199,5,2019-03-20,2019-03-20,2019-04-20,1,2019-04-06,0.0
2494,3200,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,1.0
2495,3201,0,2018-10-04,2018-10-04,2019-01-04,3,2018-12-21,1.0
2429,3202,0,2018-10-04,2018-10-04,2018-11-04,1,2018-10-21,1.0
2496,3203,0,2018-10-04,2018-10-05,2019-01-05,3,2018-12-22,0.0
2496,3203,1,2018-12-29,2019-01-05,2019-02-05,1,2019-01-22,0.0
2496,3203,2,2019-01-29,2019-02-05,2019-03-05,1,2019-02-19,0.0
2496,3203,3,2019-02-26,2019-03-05,2019-04-05,1,2019-03-22,0.0
2496,3203,4,2019-03-29,2019-04-05,2019-05-05,1,2019-04-21,0.0
2429,3204,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,0.0
2429,3204,1,2018-10-30,2018-11-05,2018-12-05,1,2018-11-21,1.0
2497,3205,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
47,3206,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2498,3207,0,2018-10-08,2018-10-09,2019-04-09,6,2019-03-26,0.0
2498,3208,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2499,3209,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2500,3210,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2501,3211,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2502,3212,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,1.0
2503,3213,0,2018-10-05,2018-10-05,2019-01-05,3,2018-12-22,0.0
2503,3213,1,2019-01-11,2019-01-11,2019-02-11,1,2019-01-28,0.0
2503,3213,2,2019-03-11,2019-03-11,2019-04-11,1,2019-03-28,0.0
2503,3213,3,2019-04-09,2019-04-11,2019-05-11,1,2019-04-27,0.0
2504,3214,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,0.0
2504,3214,1,2018-11-10,2018-11-10,2018-12-10,1,2018-11-26,0.0
2504,3214,2,2018-12-11,2018-12-11,2019-01-11,1,2018-12-28,0.0
2504,3214,3,2019-01-07,2019-01-11,2019-02-11,1,2019-01-28,0.0
2504,3214,4,2019-02-12,2019-02-12,2019-03-12,1,2019-02-26,0.0
2505,3215,0,2018-10-05,2018-10-05,2019-01-05,3,2018-12-22,0.0
2505,3215,1,2019-01-03,2019-01-05,2019-02-05,1,2019-01-22,0.0
2505,3215,2,2019-02-22,2019-02-22,2019-03-22,1,2019-03-08,0.0
2505,3215,3,2019-03-23,2019-03-23,2019-04-23,1,2019-04-09,1.0
2506,3216,0,2018-10-05,2018-10-05,2019-04-05,6,2019-03-22,1.0
2507,3217,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,0.0
2507,3217,1,2018-10-29,2018-11-05,2018-12-05,1,2018-11-21,1.0
1898,3218,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
1898,3219,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
1032,3220,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
47,3221,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2508,3222,0,2018-10-05,2018-10-05,2019-04-05,6,2019-03-22,0.0
2102,3223,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2509,3224,0,2018-10-05,2018-10-05,2019-01-05,3,2018-12-22,1.0
2510,3225,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,0.0
2510,3225,1,2018-11-04,2018-11-05,2018-12-05,1,2018-11-21,0.0
2510,3225,2,2018-12-04,2018-12-05,2019-01-05,1,2018-12-22,0.0
2510,3225,3,2019-01-05,2019-01-05,2019-02-05,1,2019-01-22,0.0
2510,3225,4,2019-02-05,2019-02-05,2019-03-05,1,2019-02-19,0.0
2510,3225,5,2019-03-05,2019-03-05,2019-04-05,1,2019-03-22,0.0
2510,3225,6,2019-04-06,2019-04-06,2019-05-06,1,2019-04-22,0.0
2511,3226,0,2018-10-05,2018-10-05,2019-01-05,3,2018-12-22,1.0
2512,3227,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2511,3228,0,2018-10-05,2018-10-05,2019-01-05,3,2018-12-22,0.0
2513,3229,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
47,3230,0,2018-10-05,2018-10-05,2018-11-05,1,2018-10-22,1.0
2514,3231,0,2018-10-05,2018-10-05,2019-01-05,3,2018-12-22,1.0
2515,3232,0,2018-10-06,2018-10-06,2018-11-06,1,2018-10-23,1.0
2516,3233,0,2018-10-06,2018-10-06,2019-01-06,3,2018-12-23,0.0
2516,3233,1,2019-01-06,2019-01-06,2019-02-06,1,2019-01-23,0.0
2516,3233,2,2019-02-06,2019-02-06,2019-03-06,1,2019-02-20,0.0
2516,3233,3,2019-03-06,2019-03-06,2019-04-06,1,2019-03-23,0.0
2516,3233,4,2019-04-06,2019-04-06,2019-05-06,1,2019-04-22,0.0
2326,3234,0,2018-10-06,2018-10-06,2018-11-06,1,2018-10-23,1.0
2326,3235,0,2018-10-06,2018-10-06,2018-11-06,1,2018-10-23,1.0
2517,3236,0,2018-10-06,2018-10-06,2019-01-06,3,2018-12-23,0.0
2517,3236,1,2019-03-04,2019-03-04,2019-04-04,1,2019-03-21,1.0
2518,3237,0,2018-10-06,2018-10-06,2018-11-06,1,2018-10-23,0.0
2518,3237,1,2018-10-31,2018-11-06,2018-12-06,1,2018-11-22,0.0
2518,3237,2,2018-12-07,2018-12-07,2019-01-07,1,2018-12-24,1.0
2519,3238,0,2018-10-06,2018-10-06,2019-01-06,3,2018-12-23,0.0
2519,3238,1,2019-01-06,2019-01-06,2019-02-06,1,2019-01-23,0.0
2520,3239,0,2018-10-06,2018-10-07,2018-11-07,1,2018-10-24,0.0
2520,3239,1,2018-11-13,2018-11-13,2018-12-13,1,2018-11-29,0.0
2520,3239,2,2018-12-10,2018-12-13,2019-01-13,1,2018-12-30,1.0
2521,3240,0,2018-10-06,2018-10-06,2019-01-06,3,2018-12-23,1.0
2522,3241,0,2018-10-06,2018-10-07,2018-11-07,1,2018-10-24,1.0
2523,3242,0,2018-10-06,2018-10-07,2019-01-07,3,2018-12-24,1.0
2524,3243,0,2018-10-06,2018-10-06,2019-01-06,3,2018-12-23,0.0
2524,3243,1,2019-01-06,2019-01-06,2019-02-06,1,2019-01-23,0.0
2524,3243,2,2019-02-07,2019-02-07,2019-03-07,1,2019-02-21,0.0
2524,3243,3,2019-03-07,2019-03-07,2019-04-07,1,2019-03-24,0.0
2524,3243,4,2019-04-06,2019-04-07,2019-05-07,1,2019-04-23,0.0
2525,3244,0,2018-10-07,2018-10-08,2018-11-08,1,2018-10-25,1.0
1341,3245,0,2018-10-07,2018-10-07,2019-01-07,3,2018-12-24,0.0
1341,3245,1,2019-01-07,2019-01-07,2019-02-07,1,2019-01-24,0.0
1341,3245,2,2019-02-08,2019-02-08,2019-03-08,1,2019-02-22,1.0
2526,3246,0,2018-10-07,2018-10-07,2019-01-07,3,2018-12-24,0.0
2526,3246,1,2019-01-04,2019-01-07,2019-02-07,1,2019-01-24,0.0
2526,3246,2,2019-02-04,2019-02-07,2019-03-07,1,2019-02-21,0.0
2526,3246,3,2019-03-04,2019-03-07,2019-04-07,1,2019-03-24,0.0
2527,3247,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,0.0
2527,3247,1,2018-11-08,2018-11-08,2018-12-08,1,2018-11-24,0.0
2527,3247,2,2018-12-14,2018-12-14,2019-01-14,1,2018-12-31,0.0
2527,3247,3,2019-01-28,2019-01-28,2019-02-28,1,2019-02-14,0.0
2527,3247,4,2019-03-06,2019-03-06,2019-04-06,1,2019-03-23,0.0
2528,3248,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,1.0
2529,3249,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,0.0
2529,3249,1,2018-10-31,2018-11-07,2018-12-07,1,2018-11-23,0.0
2529,3249,2,2018-11-30,2018-12-07,2019-01-07,1,2018-12-24,0.0
2529,3249,3,2018-12-31,2019-01-07,2019-02-07,1,2019-01-24,0.0
2529,3249,4,2019-01-31,2019-02-07,2019-03-07,1,2019-02-21,1.0
2530,3250,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,0.0
2531,3251,0,2018-10-07,2018-10-08,2019-01-08,3,2018-12-25,0.0
2531,3251,1,2019-01-05,2019-01-08,2019-02-08,1,2019-01-25,0.0
2531,3251,2,2019-02-05,2019-02-08,2019-03-08,1,2019-02-22,0.0
2531,3251,3,2019-03-08,2019-03-08,2019-04-08,1,2019-03-25,0.0
2531,3251,4,2019-04-05,2019-04-08,2019-05-08,1,2019-04-24,1.0
2532,3252,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,1.0
2533,3253,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,0.0
2533,3253,1,2018-11-05,2018-11-07,2018-12-07,1,2018-11-23,1.0
2143,3254,0,2018-10-07,2018-10-07,2019-01-07,3,2018-12-24,0.0
2143,3254,1,2019-02-14,2019-02-14,2019-03-14,1,2019-02-28,0.0
2143,3254,2,2019-04-10,2019-04-10,2019-05-10,1,2019-04-26,0.0
2534,3255,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,1.0
2535,3256,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,0.0
2535,3256,1,2018-11-10,2018-11-10,2018-12-10,1,2018-11-26,1.0
2536,3257,0,2018-10-11,2018-10-12,2018-11-12,1,2018-10-29,0.0
2536,3257,1,2018-11-05,2018-11-12,2019-02-12,3,2019-01-29,0.0
2537,3258,0,2018-10-07,2018-10-07,2018-11-07,1,2018-10-24,1.0
2538,3259,0,2018-10-07,2018-10-08,2019-01-08,3,2018-12-25,0.0
2538,3259,1,2019-01-16,2019-01-16,2019-02-16,1,2019-02-02,0.0
2538,3259,2,2019-03-06,2019-03-06,2019-04-06,1,2019-03-23,1.0
2539,3260,0,2018-10-07,2018-10-07,2019-04-07,6,2019-03-24,0.0
2540,3261,0,2018-10-07,2018-10-08,2019-01-08,3,2018-12-25,1.0
2541,3262,0,2018-10-07,2018-10-08,2019-04-08,6,2019-03-25,1.0
2542,3263,0,2018-10-07,2018-10-08,2019-01-08,3,2018-12-25,0.0
2542,3263,1,2019-03-04,2019-03-04,2019-04-04,1,2019-03-21,1.0
2543,3264,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2543,3264,1,2018-11-09,2018-11-09,2018-12-09,1,2018-11-25,1.0
2421,3265,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2421,3265,1,2018-11-06,2018-11-08,2018-12-08,1,2018-11-24,1.0
2544,3266,0,2018-10-08,2018-10-08,2019-01-08,3,2018-12-25,0.0
2545,3267,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2545,3267,1,2018-11-01,2018-11-08,2018-12-08,1,2018-11-24,0.0
2545,3267,2,2018-12-01,2018-12-08,2019-01-08,1,2018-12-25,0.0
2545,3267,3,2019-01-01,2019-01-08,2019-02-08,1,2019-01-25,1.0
2546,3268,0,2018-10-08,2018-10-08,2019-01-08,3,2018-12-25,1.0
2176,3269,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2176,3269,1,2018-11-08,2018-11-08,2018-12-08,1,2018-11-24,1.0
2547,3270,0,2018-10-08,2018-10-08,2019-01-08,3,2018-12-25,0.0
2547,3270,1,2019-01-01,2019-01-08,2019-02-08,1,2019-01-25,0.0
2547,3270,2,2019-02-01,2019-02-08,2019-03-08,1,2019-02-22,0.0
2547,3270,3,2019-03-01,2019-03-08,2019-04-08,1,2019-03-25,0.0
2547,3270,4,2019-04-08,2019-04-08,2019-05-08,1,2019-04-24,0.0
2548,3271,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2548,3271,1,2018-11-01,2018-11-08,2018-12-08,1,2018-11-24,0.0
2548,3271,2,2018-12-01,2018-12-08,2019-01-08,1,2018-12-25,0.0
2548,3271,3,2019-01-01,2019-01-08,2019-02-08,1,2019-01-25,0.0
2548,3271,4,2019-02-01,2019-02-08,2019-03-08,1,2019-02-22,0.0
2548,3271,5,2019-03-01,2019-03-08,2019-04-08,1,2019-03-25,0.0
2548,3271,6,2019-04-01,2019-04-08,2019-05-08,1,2019-04-24,0.0
2549,3272,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,1.0
2550,3273,0,2018-10-08,2018-10-08,2019-01-08,3,2018-12-25,0.0
2550,3273,1,2018-12-05,2019-01-08,2019-04-08,3,2019-03-25,0.0
2551,3274,0,2018-10-08,2018-10-08,2019-01-08,3,2018-12-25,0.0
2551,3274,1,2019-01-06,2019-01-08,2019-02-08,1,2019-01-25,0.0
2551,3274,2,2019-02-07,2019-02-08,2019-03-08,1,2019-02-22,0.0
2551,3274,3,2019-03-08,2019-03-08,2019-04-08,1,2019-03-25,0.0
2552,3275,0,2018-10-08,2018-10-16,2018-11-16,1,2018-11-02,0.0
486,3276,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,1.0
2553,3277,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2553,3277,1,2018-10-16,2018-11-08,2019-02-08,3,2019-01-25,0.0
2553,3277,2,2019-01-28,2019-02-08,2019-05-08,3,2019-04-24,0.0
2554,3278,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2554,3278,1,2018-12-14,2018-12-14,2019-03-14,3,2019-02-28,0.0
2554,3278,2,2019-03-19,2019-03-19,2019-04-19,1,2019-04-05,1.0
1993,3279,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
1993,3279,1,2018-11-06,2018-11-08,2018-12-08,1,2018-11-24,0.0
1993,3279,2,2018-12-06,2018-12-08,2019-01-08,1,2018-12-25,0.0
1993,3279,3,2019-01-09,2019-01-09,2019-02-09,1,2019-01-26,0.0
1993,3279,4,2019-02-06,2019-02-09,2019-03-09,1,2019-02-23,0.0
1993,3279,5,2019-03-07,2019-03-09,2019-04-09,1,2019-03-26,0.0
1993,3279,6,2019-04-09,2019-04-09,2019-05-09,1,2019-04-25,0.0
1898,3280,0,2018-10-08,2018-10-10,2018-11-10,1,2018-10-27,1.0
2555,3281,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
2555,3281,1,2018-11-09,2018-11-09,2018-12-09,1,2018-11-25,0.0
2555,3281,2,2018-12-08,2018-12-09,2019-01-09,1,2018-12-26,0.0
2555,3281,3,2019-01-08,2019-01-09,2019-02-09,1,2019-01-26,0.0
2555,3281,4,2019-02-08,2019-02-09,2019-03-09,1,2019-02-23,0.0
2555,3281,5,2019-03-09,2019-03-09,2019-04-09,1,2019-03-26,0.0
2555,3281,6,2019-04-09,2019-04-09,2019-05-09,1,2019-04-25,0.0
47,3282,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,1.0
47,3283,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,1.0
2556,3284,0,2018-10-08,2018-10-08,2019-01-08,3,2018-12-25,1.0
1050,3285,0,2018-10-08,2018-10-08,2018-11-08,1,2018-10-25,0.0
1050,3285,1,2018-11-04,2018-11-08,2018-12-08,1,2018-11-24,0.0
1050,3285,2,2018-12-06,2018-12-08,2019-01-08,1,2018-12-25,0.0
1050,3285,3,2019-01-06,2019-01-08,2019-02-08,1,2019-01-25,0.0
1050,3285,4,2019-02-06,2019-02-08,2019-03-08,1,2019-02-22,0.0
1050,3285,5,2019-03-06,2019-03-08,2019-04-08,1,2019-03-25,0.0
1050,3285,6,2019-04-06,2019-04-08,2019-05-08,1,2019-04-24,0.0
2429,3286,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
1898,3287,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2557,3288,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
2557,3288,1,2018-11-07,2018-11-09,2018-12-09,1,2018-11-25,0.0
2557,3288,2,2018-12-02,2018-12-09,2019-01-09,1,2018-12-26,1.0
496,3289,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
496,3289,1,2018-11-01,2018-11-09,2018-12-09,1,2018-11-25,0.0
496,3289,2,2018-12-07,2018-12-09,2019-01-09,1,2018-12-26,0.0
496,3289,3,2019-01-10,2019-01-10,2019-02-10,1,2019-01-27,0.0
496,3289,4,2019-02-08,2019-02-10,2019-03-10,1,2019-02-24,0.0
496,3289,5,2019-03-08,2019-03-10,2019-04-10,1,2019-03-27,0.0
496,3289,6,2019-04-09,2019-04-10,2019-05-10,1,2019-04-26,0.0
2558,3290,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2559,3291,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2560,3292,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
2560,3292,1,2018-11-09,2018-11-09,2018-12-09,1,2018-11-25,0.0
2560,3292,2,2018-12-09,2018-12-09,2019-01-09,1,2018-12-26,0.0
2560,3292,3,2019-01-10,2019-01-10,2019-02-10,1,2019-01-27,0.0
2560,3292,4,2019-02-12,2019-02-12,2019-03-12,1,2019-02-26,0.0
2561,3293,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
782,3294,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
1349,3295,0,2018-10-09,2018-10-10,2019-04-10,6,2019-03-27,1.0
47,3296,0,2018-10-09,2018-10-10,2018-11-10,1,2018-10-27,1.0
2562,3297,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
2562,3297,1,2018-12-02,2018-12-02,2019-01-02,1,2018-12-19,1.0
2563,3298,0,2018-10-09,2018-10-09,2019-01-09,3,2018-12-26,0.0
2563,3298,1,2019-01-10,2019-01-10,2019-02-10,1,2019-01-27,0.0
2563,3298,2,2019-02-09,2019-02-10,2019-03-10,1,2019-02-24,0.0
2563,3298,3,2019-03-11,2019-03-11,2019-04-11,1,2019-03-28,0.0
2563,3298,4,2019-04-12,2019-04-12,2019-05-12,1,2019-04-28,0.0
2564,3299,0,2018-10-09,2018-10-09,2019-01-09,3,2018-12-26,0.0
2564,3299,1,2019-01-22,2019-01-22,2019-02-22,1,2019-02-08,0.0
2564,3299,2,2019-02-23,2019-02-23,2019-03-23,1,2019-03-09,0.0
2564,3299,3,2019-03-22,2019-03-23,2019-04-23,1,2019-04-09,0.0
2565,3300,0,2018-10-09,2018-10-09,2019-01-09,3,2018-12-26,1.0
2566,3301,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
2567,3302,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
2568,3303,0,2018-10-09,2018-10-09,2019-01-09,3,2018-12-26,1.0
2569,3304,0,2018-10-09,2018-10-09,2019-01-09,3,2018-12-26,0.0
2570,3305,0,2018-10-09,2018-10-09,2019-04-09,6,2019-03-26,0.0
2570,3305,1,2019-04-06,2019-04-09,2019-05-09,1,2019-04-25,0.0
2557,3306,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,0.0
2557,3306,1,2018-11-07,2018-11-09,2018-12-09,1,2018-11-25,0.0
2557,3306,2,2018-12-09,2018-12-09,2019-01-09,1,2018-12-26,0.0
2557,3306,3,2019-01-14,2019-01-14,2019-02-14,1,2019-01-31,0.0
2557,3306,4,2019-01-31,2019-02-14,2019-03-14,1,2019-02-28,0.0
2557,3306,5,2019-03-09,2019-03-14,2019-04-14,1,2019-03-31,0.0
2571,3307,0,2018-10-09,2018-10-10,2019-01-10,3,2018-12-27,0.0
2572,3308,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2573,3309,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2574,3310,0,2018-10-09,2018-10-09,2019-01-09,3,2018-12-26,0.0
2574,3310,1,2019-02-03,2019-02-03,2019-03-03,1,2019-02-17,0.0
2574,3310,2,2019-03-04,2019-03-04,2019-04-04,1,2019-03-21,0.0
2574,3310,3,2019-03-26,2019-04-04,2019-05-04,1,2019-04-20,0.0
2014,3311,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,0.0
2014,3311,1,2018-11-09,2018-11-10,2018-12-10,1,2018-11-26,0.0
2014,3311,2,2018-12-22,2018-12-22,2019-01-22,1,2019-01-08,0.0
2014,3311,3,2019-01-21,2019-01-22,2019-02-22,1,2019-02-08,0.0
2014,3311,4,2019-03-15,2019-03-15,2019-04-15,1,2019-04-01,0.0
2575,3312,0,2018-10-09,2018-10-09,2019-04-09,6,2019-03-26,0.0
2576,3313,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2577,3314,0,2018-10-09,2018-10-10,2019-01-10,3,2018-12-27,1.0
2429,3315,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,0.0
2429,3315,1,2018-11-03,2018-11-10,2018-12-10,1,2018-11-26,1.0
2578,3316,0,2018-10-09,2018-10-09,2018-11-09,1,2018-10-26,1.0
2579,3317,0,2018-10-10,2018-10-10,2019-01-10,3,2018-12-27,0.0
2579,3317,1,2019-01-03,2019-01-10,2019-02-10,1,2019-01-27,1.0
2580,3318,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,1.0
2581,3319,0,2018-10-10,2018-10-10,2019-01-10,3,2018-12-27,1.0
47,3320,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,1.0
47,3321,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,1.0
47,3322,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,1.0
2582,3323,0,2018-10-10,2018-10-10,2019-01-10,3,2018-12-27,1.0
2583,3324,0,2018-10-10,2018-10-10,2019-01-10,3,2018-12-27,0.0
2583,3324,1,2019-01-03,2019-01-10,2019-02-10,1,2019-01-27,1.0
2584,3325,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,0.0
2584,3325,1,2018-11-03,2018-11-10,2018-12-10,1,2018-11-26,0.0
2584,3325,2,2018-12-10,2018-12-10,2019-01-10,1,2018-12-27,0.0
2584,3325,3,2019-01-23,2019-01-23,2019-02-23,1,2019-02-09,1.0
2585,3326,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,0.0
2586,3327,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,1.0
1166,3328,0,2018-10-10,2018-10-10,2018-11-10,1,2018-10-27,0.0
1166,3328,1,2018-11-11,2018-11-11,2018-12-11,1,2018-11-27,0.0
1166,3328,2,2018-12-13,2018-12-13,2019-01-13,1,2018-12-30,0.0
1166,3328,3,2019-02-19,2019-02-19,2019-03-19,1,2019-03-05,0.0
